Date,Close,MA50,MA200,Regime
2024-08-06,2491.5,2910.67,2723.7625,RANGE
2024-08-07,2584.0,2903.82,2724.625,RANGE
2024-08-08,2554.0,2896.94,2725.53,RANGE
2024-08-09,2581.0,2890.95,2726.465,RANGE
2024-08-13,2647.0,2884.89,2727.7075,RANGE
2024-08-14,2677.0,2879.26,2729.2675,RANGE
2024-08-15,2697.5,2874.26,2730.9725,RANGE
2024-08-16,2783.0,2871.83,2733.195,RANGE
2024-08-19,2742.0,2868.39,2735.2075,RANGE
2024-08-20,2770.5,2865.55,2737.2875,RANGE
2024-08-21,2764.5,2861.99,2739.5025,RANGE
2024-08-22,2775.0,2858.76,2741.585,BULL
2024-08-23,2789.0,2856.31,2743.8775,BULL
2024-08-26,2760.5,2853.82,2745.8975,BULL
2024-08-27,2780.0,2851.36,2747.73,BULL
2024-08-28,2794.0,2850.18,2749.5725,BULL
2024-08-29,2795.5,2848.67,2751.225,BULL
2024-08-30,2811.0,2847.16,2753.1075,BULL
2024-09-02,2817.0,2845.85,2755.1525,BULL
2024-09-03,2834.0,2844.94,2757.125,BULL
2024-09-04,2730.0,2841.61,2758.5675,RANGE
2024-09-05,2722.5,2837.11,2759.98,RANGE
2024-09-06,2695.0,2831.81,2761.205,RANGE
2024-09-09,2681.5,2826.43,2762.215,RANGE
2024-09-10,2673.5,2820.53,2763.22,RANGE
2024-09-11,2628.0,2813.38,2763.8775,RANGE
2024-09-12,2691.0,2806.82,2764.9375,RANGE
2024-09-13,2665.0,2799.18,2765.8975,RANGE
2024-09-17,2658.0,2790.96,2766.7725,RANGE
2024-09-18,2659.0,2783.24,2767.5725,RANGE
2024-09-19,2716.0,2776.86,2768.7025,RANGE
2024-09-20,2741.0,2771.58,2769.985,RANGE
2024-09-24,2756.5,2766.23,2771.42,RANGE
2024-09-25,2751.5,2760.38,2772.7675,RANGE
2024-09-26,2819.0,2756.62,2774.4125,RANGE
2024-09-27,2861.5,2753.61,2776.385,RANGE
2024-09-30,2767.0,2748.45,2777.9875,RANGE
2024-10-01,2820.0,2745.35,2779.6075,RANGE
2024-10-02,2773.5,2741.78,2781.1525,RANGE
2024-10-03,2808.5,2739.28,2783.0725,RANGE
2024-10-04,2821.5,2736.85,2784.8625,RANGE
2024-10-07,2876.0,2736.43,2786.9475,RANGE
2024-10-08,2833.0,2736.74,2788.81,RANGE
2024-10-09,2834.5,2736.83,2790.8525,RANGE
2024-10-10,2845.0,2736.47,2792.885,RANGE
2024-10-11,2835.5,2736.04,2794.9625,RANGE
2024-10-15,2850.0,2735.03,2797.0175,RANGE
2024-10-16,2824.5,2735.4,2798.8525,RANGE
2024-10-17,2815.5,2739.02,2800.77,RANGE
2024-10-18,2817.5,2748.38,2802.65,RANGE
2024-10-21,2810.0,2754.75,2804.4875,RANGE
2024-10-22,2779.5,2758.66,2806.17,RANGE
2024-10-23,2765.5,2762.89,2807.6425,RANGE
2024-10-24,2764.0,2766.55,2809.115,RANGE
2024-10-25,2745.0,2768.51,2810.4675,RANGE
2024-10-28,2787.0,2770.71,2811.9675,BEAR
2024-10-29,2810.0,2772.96,2813.5075,BEAR
2024-10-30,2838.5,2774.07,2815.09,RANGE
2024-10-31,2818.0,2775.59,2816.4,RANGE
2024-11-01,2773.0,2775.64,2817.285,RANGE
2024-11-05,2776.0,2775.87,2818.1225,RANGE
2024-11-06,2847.5,2777.32,2819.255,RANGE
2024-11-07,2871.0,2778.96,2820.5025,RANGE
2024-11-08,2866.0,2781.07,2821.79,RANGE
2024-11-11,2872.0,2782.91,2823.1225,RANGE
2024-11-12,2869.0,2784.41,2824.345,RANGE
2024-11-13,2838.0,2785.26,2825.2175,RANGE
2024-11-14,2832.5,2785.69,2826.0825,RANGE
2024-11-15,2842.0,2786.19,2827.0725,RANGE
2024-11-18,2823.0,2785.97,2827.9525,RANGE
2024-11-19,2842.0,2788.21,2829.1025,RANGE
2024-11-20,2831.0,2790.38,2830.04,RANGE
2024-11-21,2811.0,2792.7,2830.8775,RANGE
2024-11-22,2824.5,2795.56,2831.65,RANGE
2024-11-25,2843.0,2798.95,2832.6175,RANGE
2024-11-26,2823.0,2802.85,2833.445,RANGE
2024-11-27,2797.5,2804.98,2834.04,RANGE
2024-11-28,2819.0,2808.06,2834.8525,RANGE
2024-11-29,2804.5,2810.99,2835.535,RANGE
2024-12-02,2845.0,2814.71,2836.3525,RANGE
2024-12-03,2879.0,2817.97,2837.3675,RANGE
2024-12-04,2867.5,2820.5,2838.0275,RANGE
2024-12-05,2869.5,2822.76,2838.86,RANGE
2024-12-06,2858.0,2824.89,2839.57,RANGE
2024-12-09,2867.0,2825.85,2840.155,RANGE
2024-12-10,2871.0,2826.04,2840.6925,RANGE
2024-12-11,2884.5,2828.39,2841.3025,RANGE
2024-12-12,2906.0,2830.11,2842.09,RANGE
2024-12-13,2880.5,2832.25,2842.5625,RANGE
2024-12-16,2868.5,2833.45,2842.9125,RANGE
2024-12-17,2854.5,2834.11,2843.175,RANGE
2024-12-18,2852.5,2833.64,2843.4425,RANGE
2024-12-19,2844.5,2833.87,2843.64,RANGE
2024-12-20,2830.5,2833.79,2843.62,RANGE
2024-12-23,2859.5,2834.08,2843.745,RANGE
2024-12-24,2861.5,2834.6,2843.81,RANGE
2024-12-25,2861.5,2834.83,2843.825,RANGE
2024-12-26,2901.5,2836.37,2844.1075,RANGE
2024-12-27,2943.0,2838.92,2844.5675,RANGE
2024-12-30,2919.0,2840.95,2845.205,RANGE
2025-01-06,2890.0,2842.55,2845.7575,RANGE
2025-01-07,2927.5,2845.51,2846.535,RANGE
2025-01-08,2907.5,2848.35,2847.13,RANGE
2025-01-09,2871.5,2850.5,2847.5075,RANGE
2025-01-10,2847.5,2852.55,2847.4975,RANGE
2025-01-14,2816.0,2853.13,2847.1775,RANGE
2025-01-15,2826.0,2853.45,2846.67,RANGE
2025-01-16,2822.5,2853.13,2846.05,RANGE
2025-01-17,2809.5,2852.96,2845.56,RANGE
2025-01-20,2844.5,2854.39,2845.2125,RANGE
2025-01-21,2847.0,2855.81,2844.8025,RANGE
2025-01-22,2874.0,2856.34,2844.63,RANGE
2025-01-23,2888.5,2856.69,2844.455,RANGE
2025-01-24,2885.5,2857.08,2844.52,RANGE
2025-01-27,2894.5,2857.53,2844.6725,BULL
2025-01-28,2892.0,2857.99,2844.845,BULL
2025-01-29,2914.5,2859.52,2844.985,BULL
2025-01-30,2920.0,2861.27,2845.315,BULL
2025-01-31,2925.0,2862.93,2845.535,BULL
2025-02-03,2853.5,2863.54,2845.265,BULL
2025-02-04,2873.0,2864.16,2845.1475,BULL
2025-02-05,2881.0,2865.16,2845.045,BULL
2025-02-06,2890.5,2866.75,2844.9175,BULL
2025-02-07,2873.0,2867.72,2844.76,BULL
2025-02-10,2870.0,2868.26,2844.88,BULL
2025-02-12,2869.5,2869.19,2845.17,BULL
2025-02-13,2903.5,2871.31,2845.5475,BULL
2025-02-14,2895.5,2872.84,2846.1525,BULL
2025-02-17,2904.5,2874.84,2846.605,BULL
2025-02-18,2912.0,2876.18,2847.145,BULL
2025-02-19,2904.5,2876.69,2847.37,BULL
2025-02-20,2869.0,2876.72,2847.64,BULL
2025-02-21,2872.5,2876.78,2847.8375,BULL
2025-02-25,2861.0,2876.84,2847.6775,BULL
2025-02-26,2854.5,2876.59,2847.5425,BULL
2025-02-27,2874.5,2876.66,2847.495,BULL
2025-02-28,2813.5,2875.24,2847.0575,RANGE
2025-03-03,2866.5,2874.45,2847.08,RANGE
2025-03-04,2845.5,2873.75,2846.9775,RANGE
2025-03-05,2853.0,2873.44,2846.8375,RANGE
2025-03-06,2888.5,2874.12,2846.8875,RANGE
2025-03-07,2844.5,2873.96,2846.6975,RANGE
2025-03-10,2837.5,2873.82,2846.4475,RANGE
2025-03-11,2807.0,2873.35,2846.025,RANGE
2025-03-12,2831.0,2872.78,2845.6675,RANGE
2025-03-13,2838.0,2872.31,2845.2175,RANGE
2025-03-14,2856.0,2872.2,2844.9125,RANGE
2025-03-17,2885.5,2871.88,2844.875,RANGE
2025-03-18,2924.5,2871.51,2844.9325,RANGE
2025-03-19,2935.5,2871.84,2845.1275,RANGE
2025-03-21,2943.5,2872.91,2845.22,BULL
2025-03-24,2933.5,2873.03,2845.255,BULL
2025-03-25,2939.0,2873.66,2845.46,BULL
2025-03-26,2956.0,2875.35,2845.8375,BULL
2025-03-27,2951.5,2877.43,2845.845,BULL
2025-03-28,2926.5,2879.64,2845.685,BULL
2025-03-31,2824.0,2879.6,2845.0675,RANGE
2025-04-01,2822.0,2879.59,2844.655,RANGE
2025-04-02,2816.0,2879.72,2844.165,RANGE
2025-04-03,2730.0,2877.43,2843.2525,RANGE
2025-04-04,2633.0,2873.15,2841.705,RANGE
2025-04-07,2432.5,2864.32,2839.185,RANGE
2025-04-08,2579.0,2858.13,2837.5225,RANGE
2025-04-09,2492.0,2850.26,2835.5575,RANGE
2025-04-10,2701.5,2846.4,2834.55,RANGE
2025-04-11,2617.0,2840.9,2833.37,RANGE
2025-04-14,2640.0,2835.41,2832.215,RANGE
2025-04-15,2667.5,2830.36,2831.12,RANGE
2025-04-16,2647.5,2824.81,2829.945,RANGE
2025-04-17,2685.5,2821.45,2828.975,RANGE
2025-04-18,2714.5,2818.28,2828.065,RANGE
2025-04-21,2683.0,2814.32,2826.7425,BEAR
2025-04-22,2689.0,2810.29,2825.3875,BEAR
2025-04-23,2739.5,2807.62,2824.3325,BEAR
2025-04-24,2748.0,2805.18,2823.23,BEAR
2025-04-25,2790.0,2803.59,2822.2525,BEAR
2025-04-28,2814.0,2801.8,2821.2275,BEAR
2025-04-30,2834.5,2800.58,2820.165,RANGE
2025-05-01,2845.0,2799.39,2819.045,RANGE
2025-05-02,2851.5,2798.18,2818.0775,RANGE
2025-05-07,2864.0,2797.37,2817.2225,RANGE
2025-05-08,2865.0,2797.29,2816.5225,RANGE
2025-05-09,2901.5,2797.87,2815.91,RANGE
2025-05-12,2914.0,2798.93,2815.26,RANGE
2025-05-13,2945.0,2800.74,2814.95,RANGE
2025-05-14,2932.0,2801.89,2814.55,RANGE
2025-05-15,2905.5,2803.73,2813.9525,RANGE
2025-05-16,2910.0,2804.6,2813.6275,RANGE
2025-05-19,2908.5,2805.86,2813.41,RANGE
2025-05-20,2904.0,2806.88,2813.2625,RANGE
2025-05-21,2901.5,2807.14,2813.055,RANGE
2025-05-22,2882.5,2807.9,2812.9825,RANGE
2025-05-23,2906.0,2809.27,2813.425,RANGE
2025-05-26,2922.0,2811.57,2813.885,RANGE
2025-05-27,2944.5,2813.84,2814.2925,RANGE
2025-05-28,2945.0,2815.98,2814.7325,RANGE
2025-05-29,2984.5,2818.55,2815.1525,RANGE
2025-05-30,2972.5,2820.29,2815.985,RANGE
2025-06-02,2948.0,2820.76,2817.5525,RANGE
2025-06-03,2943.0,2820.91,2820.52,BULL
2025-06-04,2956.0,2821.16,2822.8425,RANGE
2025-06-05,2925.0,2820.99,2824.5475,RANGE
2025-06-06,2942.0,2821.05,2826.4875,RANGE
2025-06-09,2957.0,2821.07,2828.3675,RANGE
2025-06-10,2954.5,2821.13,2829.905,RANGE
2025-06-11,2961.0,2821.82,2831.325,RANGE
2025-06-12,2954.5,2824.43,2832.61,RANGE
2025-06-13,2924.5,2826.48,2833.3175,RANGE
2025-06-16,2950.0,2829.16,2834.3575,RANGE
2025-06-17,2954.5,2833.65,2835.2775,RANGE
2025-06-18,2983.5,2840.66,2836.3725,RANGE
2025-06-19,2963.5,2851.28,2837.315,RANGE
2025-06-20,2944.0,2858.58,2838.09,RANGE
2025-06-23,2931.5,2867.37,2838.945,RANGE
2025-06-24,2951.5,2872.37,2839.8025,BULL
2025-06-25,2953.5,2879.1,2840.6,BULL
2025-06-26,2978.5,2885.87,2841.515,BULL
2025-06-27,3021.0,2892.94,2842.565,BULL
2025-06-30,3030.0,2900.59,2843.63,BULL
2025-07-01,3009.0,2907.06,2844.505,BULL
2025-07-02,3000.0,2912.77,2845.855,BULL
2025-07-03,3004.0,2919.19,2847.2625,BULL
2025-07-04,3008.0,2925.57,2848.8275,BULL
2025-07-07,2985.0,2930.48,2850.345,BULL
2025-07-08,2995.5,2935.43,2851.955,BULL
2025-07-09,2937.5,2938.38,2853.5025,BULL
2025-07-10,2915.0,2940.4,2854.6225,BULL
2025-07-11,2932.5,2942.36,2855.96,BULL
2025-07-14,2933.0,2944.12,2857.335,BULL
2025-07-15,2934.0,2945.77,2858.71,BULL
2025-07-16,2927.5,2947.04,2859.7675,BULL
2025-07-17,2950.0,2948.74,2860.8125,BULL
2025-07-18,2944.0,2949.59,2861.75,BULL
2025-07-22,2943.5,2950.18,2862.71,BULL
2025-07-23,3040.0,2952.08,2863.815,BULL
2025-07-24,3093.0,2955.3,2864.9725,BULL
2025-07-25,3062.0,2958.43,2866.4475,BULL
2025-07-28,3043.0,2961.09,2867.5625,BULL
2025-07-29,3019.0,2963.3,2868.79,BULL
2025-07-30,3033.0,2965.88,2869.9125,BULL
2025-07-31,3056.0,2968.97,2871.085,BULL
2025-08-01,3064.0,2972.6,2872.025,BULL
2025-08-04,3028.0,2975.04,2873.0,BULL
2025-08-05,3051.0,2977.62,2874.0825,BULL
2025-08-06,3085.0,2980.43,2875.2825,BULL
2025-08-07,3104.0,2983.61,2876.625,BULL
2025-08-08,3140.0,2986.72,2878.075,BULL
2025-08-12,3184.0,2990.95,2879.8725,BULL
2025-08-13,3211.0,2996.21,2881.85,BULL
2025-08-14,3177.0,3000.89,2883.6475,BULL
2025-08-15,3229.0,3006.35,2885.7425,BULL
2025-08-18,3240.0,3012.65,2888.045,BULL
2025-08-19,3237.0,3018.55,2890.4025,BULL
2025-08-20,3220.0,3023.81,2892.6825,BULL
2025-08-21,3203.0,3028.78,2894.9725,BULL
2025-08-22,3220.0,3033.96,2897.1375,BULL
2025-08-25,3223.0,3039.33,2899.2025,BULL
2025-08-26,3191.0,3044.66,2900.965,BULL
2025-08-27,3188.0,3049.42,2902.815,BULL
2025-08-28,3210.0,3054.53,2905.0,BULL
2025-08-29,3196.0,3058.78,2907.1,BULL
2025-09-01,3181.0,3063.13,2908.7675,BULL
2025-09-02,3204.0,3068.33,2910.4325,BULL
2025-09-03,3168.0,3073.06,2911.9425,BULL
2025-09-04,3199.0,3078.01,2913.5775,BULL
2025-09-05,3230.0,3083.54,2915.3825,BULL
2025-09-08,3262.0,3089.21,2917.5025,BULL
2025-09-09,3245.0,3093.69,2919.565,BULL
2025-09-10,3261.0,3098.31,2921.66,BULL
2025-09-11,3270.0,3103.53,2923.895,BULL
2025-09-12,3284.0,3109.21,2926.105,BULL
2025-09-16,3294.0,3115.01,2928.42,BULL
2025-09-17,3268.0,3120.21,2930.705,BULL
2025-09-18,3286.0,3126.23,2933.0125,BULL
2025-09-19,3266.0,3131.64,2935.1275,BULL
2025-09-22,3286.0,3138.61,2937.4425,BULL
2025-09-24,3293.0,3146.17,2939.92,BULL
2025-09-25,3312.0,3153.76,2942.385,BULL
2025-09-26,3306.0,3161.22,2944.8925,BULL
2025-09-29,3285.0,3168.24,2947.0925,BULL
2025-09-30,3283.0,3175.35,2949.1125,BULL
2025-10-01,3245.0,3181.25,2951.0,BULL
2025-10-02,3236.0,3187.09,2952.8325,BULL
2025-10-03,3280.0,3193.82,2954.9425,BULL
2025-10-06,3385.0,3200.72,2957.5325,BULL
2025-10-07,3383.0,3206.52,2960.0925,BULL
2025-10-08,3394.0,3213.16,2962.64,BULL
2025-10-09,3415.0,3220.6,2965.185,BULL
2025-10-10,3350.0,3227.22,2967.5325,BULL
2025-10-14,3287.0,3232.3,2969.625,BULL
2025-10-15,3342.0,3238.02,2972.0625,BULL
2025-10-16,3355.0,3243.84,2974.575,BULL
2025-10-17,3324.0,3249.76,2976.9725,BULL
2025-10-20,3400.0,3256.74,2979.82,BULL
2025-10-21,3408.0,3263.2,2982.5625,BULL
2025-10-22,3421.0,3269.54,2985.36,BULL
2025-10-23,3407.0,3274.88,2988.0875,BULL
2025-10-24,3407.0,3279.34,2990.615,BULL
2025-10-27,3485.0,3284.82,2993.325,BULL
2025-10-28,3449.0,3290.26,2995.975,BULL
2025-10-29,3438.0,3294.44,2998.715,BULL
2025-10-30,3458.0,3298.8,3001.3675,BULL
2025-10-31,3492.0,3303.9,3004.29,BULL
2025-11-04,3473.0,3308.96,3007.2975,BULL
2025-11-05,3426.0,3313.42,3010.19,BULL
2025-11-06,3472.0,3318.46,3013.47,BULL
2025-11-07,3455.0,3323.1,3016.615,BULL
2025-11-10,3479.0,3328.86,3019.8975,BULL
2025-11-11,3481.0,3334.72,3023.255,BULL
2025-11-12,3522.0,3340.96,3026.6425,BULL
2025-11-13,3549.0,3348.02,3030.1525,BULL
2025-11-14,3522.0,3354.84,3033.3925,BULL
2025-11-17,3507.0,3360.9,3036.485,BULL
2025-11-18,3411.0,3365.76,3039.1125,BULL
2025-11-19,3405.0,3369.88,3041.665,BULL
2025-11-20,3459.0,3374.46,3044.5,BULL
2025-11-21,3457.0,3378.36,3047.2125,BULL
2025-11-25,3451.0,3382.48,3049.8675,BULL
2025-11-26,3520.0,3387.66,3052.8425,BULL
2025-11-27,3531.0,3392.88,3056.23,BULL
2025-11-28,3542.0,3398.04,3059.575,BULL
2025-12-01,3501.0,3402.18,3062.675,BULL
2025-12-02,3501.0,3406.84,3065.7275,BULL
2025-12-03,3496.0,3411.04,3068.8425,BULL
2025-12-04,3566.0,3417.04,3072.3225,BULL
2025-12-05,3522.0,3421.76,3075.585,BULL
2025-12-08,3550.0,3426.9,3078.8175,BULL
2025-12-09,3548.0,3431.62,3082.08,BULL
2025-12-10,3552.0,3436.54,3085.3175,BULL
2025-12-11,3525.0,3441.34,3088.3825,BULL
2025-12-12,3593.0,3447.54,3091.825,BULL
2025-12-15,3606.0,3454.76,3095.51,BULL
2025-12-16,3538.0,3460.8,3098.8375,BULL
2025-12-17,3537.0,3465.94,3102.2175,BULL
2025-12-18,3521.0,3468.66,3105.55,BULL
2025-12-19,3553.0,3472.06,3108.9425,BULL
2025-12-22,3572.0,3475.62,3112.735,BULL
2025-12-23,3588.0,3479.08,3116.3425,BULL
2025-12-24,3573.0,3483.54,3119.98,BULL
2025-12-25,3586.0,3489.52,3123.645,BULL
2025-12-26,3588.0,3494.44,3127.1425,BULL
2025-12-29,3599.0,3499.32,3130.915,BULL
2025-12-30,3579.0,3504.42,3134.6225,BULL
2026-01-05,3650.0,3509.42,3138.8375,BULL
2026-01-06,3714.0,3515.54,3143.2525,BULL
2026-01-07,3684.0,3520.8,3147.4825,BULL
2026-01-08,3655.0,3525.76,3151.4775,BULL
2026-01-09,3690.0,3531.42,3155.5,BULL
2026-01-13,3775.0,3537.22,3159.7525,BULL
2026-01-14,3824.0,3544.72,3164.195,BULL
2026-01-15,3854.0,3553.04,3168.7475,BULL
2026-01-16,3848.0,3560.84,3173.32,BULL
2026-01-19,3840.0,3567.8,3177.825,BULL
2026-01-20,3804.0,3574.42,3182.065,BULL
2026-01-21,3769.0,3581.28,3186.1525,BULL
2026-01-22,3801.0,3587.86,3190.525,BULL
2026-01-23,3813.0,3595.02,3195.47,BULL
2026-01-26,3729.0,3600.02,3200.005,BULL
2026-01-27,3740.0,3605.2,3204.625,BULL
2026-01-28,3708.0,3608.92,3209.515,BULL
2026-01-29,3719.0,3612.32,3214.945,BULL
2026-01-30,3744.0,3616.76,3221.5025,BULL
2026-02-02,3713.0,3620.88,3227.1725,BULL
2026-02-03,3831.0,3629.28,3233.8675,BULL
2026-02-04,3838.0,3637.94,3239.55,BULL
2026-02-05,3836.0,3645.48,3245.645,BULL
2026-02-06,3885.0,3654.04,3251.87,BULL
2026-02-09,3973.0,3664.48,3258.3975,BULL
2026-02-10,4047.0,3675.02,3265.395,BULL
2026-02-12,4077.0,3685.94,3272.3525,BULL
2026-02-13,4012.0,3695.34,3278.84,BULL
2026-02-16,3981.0,3704.94,3285.33,BULL
2026-02-17,3952.0,3713.96,3291.645,BULL
2026-02-18,3997.0,3723.98,3297.9325,BULL
2026-02-19,4046.0,3733.58,3304.4225,BULL
2026-02-20,4001.0,3743.16,3310.4775,BULL
2026-02-24,4011.0,3752.38,3316.4625,BULL
2026-02-25,4045.0,3762.32,3322.515,BULL
2026-02-26,4078.0,3772.84,3328.68,BULL
2026-02-27,4131.0,3784.96,3335.0775,BULL
2026-03-02,4094.0,3794.98,3341.2275,BULL
2026-03-03,3959.0,3802.04,3346.6975,BULL
2026-03-04,3818.0,3807.64,3351.28,BULL
2026-03-05,3885.0,3814.6,3356.135,BULL
2026-03-06,3903.0,3822.24,3360.925,BULL
